state_name,county_name,fips_code_lz,dem_votes_actuals,dem_votes_preds,gop_votes_actuals,gop_votes_preds,dem_diff,dem_perc_diff,gop_diff,gop_perc_diff
Texas,Real County,48385,315,315.6322405,1625,1833.407007,-0.6322405,-0.002003092,-208.407007,-0.113671981
Texas,Red River County,48387,1103,1316.242787,4682,4344.113045,-213.242787,-0.162008703,337.886955,0.077780424
Texas,Reeves County,48389,1070,1724.178063,2340,2052.734564,-654.178063,-0.379414445,287.265436,0.139942807
Texas,Refugio County,48391,919,1083.551487,2134,1945.405447,-164.551487,-0.151863099,188.594553,0.096943572
Texas,Roberts County,48393,20,36.42526617,547,536.7595032,-16.42526617,-0.450930574,10.2404968,0.019078371
Texas,Robertson County,48395,1926,2687.864901,6177,5626.867483,-761.864901,-0.283446129,550.132517,0.097768877
Texas,Rockwall County,48397,18092,17637.57181,43542,43984.31395,454.42819,0.025764782,-442.31395,-0.010056175
Texas,Runnels County,48399,452,495.0313251,3580,3687.319525,-43.0313251,-0.086926469,-107.319525,-0.029105024
Texas,Rusk County,48401,4337,4510.156699,17234,17372.01721,-173.156699,-0.038392613,-138.01721,-0.0079448
Texas,Sabine County,48403,590,821.2370403,4972,5185.07865,-231.2370403,-0.281571616,-213.07865,-0.041094584
Texas,San Augustine County,48405,809,1025.980787,2917,2950.435826,-216.980787,-0.211486209,-33.435826,-0.011332504
Texas,San Jacinto County,48407,2175,2413.591847,10524,11802.07657,-238.591847,-0.098853436,-1278.07657,-0.108292516
Texas,San Patricio County,48409,8025,9158.551039,17337,15409.87111,-1133.551039,-0.123769692,1927.12889,0.12505808
Texas,San Saba County,48411,276,367.0586085,2412,2432.057029,-91.0586085,-0.248076483,-20.057029,-0.00824694
Texas,Schleicher County,48413,192,258.6754334,906,1011.199707,-66.6754334,-0.257757115,-105.199707,-0.104034551
Texas,Scurry County,48415,734,732.960317,4945,4792.006262,1.039683,0.001418471,152.993738,0.031926865
Texas,Shackelford County,48417,146,128.2297173,1565,1458.112459,17.7702827,0.138581626,106.887541,0.073305416
Texas,Shelby County,48419,1741,2109.71885,8164,8180.096249,-368.71885,-0.174771558,-16.096249,-0.001967733
Texas,Sherman County,48421,48,110.3795925,817,887.1465326,-62.3795925,-0.565137007,-70.1465326,-0.079069838
Texas,Smith County,48423,28041,29724.97966,74862,74996.60399,-1683.97966,-0.056652004,-134.60399,-0.001794801
Texas,Somervell County,48425,751,761.8813331,4493,4787.889047,-10.8813331,-0.014282189,-294.889047,-0.061590618
Texas,Starr County,48427,6862,8712.689321,9487,9745.080554,-1850.689321,-0.212413097,-258.080554,-0.026483163
Texas,Stephens County,48429,384,446.7072013,3368,3469.811268,-62.7072013,-0.140376518,-101.811268,-0.029342019
Texas,Sterling County,48431,43,70.47070324,583,617.3669423,-27.47070324,-0.389817356,-34.3669423,-0.055666962
Texas,Stonewall County,48433,110,154.5335496,604,463.7238365,-44.5335496,-0.288180461,140.2761635,0.302499359
Texas,Sutton County,48435,228,357.3716361,1167,1271.951123,-129.3716361,-0.362008685,-104.951123,-0.082511915
Texas,Swisher County,48437,403,612.8629316,1840,1551.886765,-209.8629316,-0.342430453,288.113235,0.185653516
Texas,Tarrant County,48439,384501,466978.547,426626,406820.1319,-82477.547,-0.176619563,19805.8681,0.048684582
Texas,Taylor County,48441,13624,13414.00537,41198,39792.49727,209.99463,0.015654879,1405.50273,0.035320797
Texas,Terrell County,48443,91,151.3612278,314,310.9284612,-60.3612278,-0.398789232,3.0715388,0.009878603
Texas,Terry County,48445,587,840.7576335,2815,2683.180358,-253.7576335,-0.301820196,131.819642,0.049128133
Texas,Throckmorton County,48447,73,111.4662325,823,766.8799704,-38.4662325,-0.345093143,56.1200296,0.073179678
Texas,Titus County,48449,2275,2942.794614,7861,7157.823291,-667.794614,-0.226925322,703.176709,0.098238903
Texas,Tom Green County,48451,11585,11941.54559,33399,33936.76326,-356.54559,-0.029857575,-537.76326,-0.015846039
Texas,Travis County,48453,398981,488453.0874,170787,166693.2621,-89472.0874,-0.183174372,4093.7379,0.024558509
Texas,Trinity County,48455,1195,1458.644326,6136,6047.273436,-263.644326,-0.180746136,88.726564,0.01467216
Texas,Tyler County,48457,1249,1465.67561,8286,8607.842602,-216.67561,-0.147833264,-321.842602,-0.037389462
Texas,Upshur County,48459,2820,2790.714638,16939,17175.60537,29.285362,0.010493858,-236.60537,-0.013775664
Texas,Upton County,48461,146,209.6491208,1149,1162.274192,-63.6491208,-0.30359832,-13.274192,-0.011420878
Texas,Uvalde County,48463,3218,4383.985926,6482,6852.312136,-1165.985926,-0.265964797,-370.312136,-0.054041925
Texas,Val Verde County,48465,5282,7254.447639,9162,10236.57655,-1972.447639,-0.271894945,-1074.57655,-0.104974211
Texas,Van Zandt County,48467,3450,3682.034597,24351,25453.79426,-232.034597,-0.063018038,-1102.79426,-0.043325339
Texas,Victoria County,48469,9998,10786.17398,25010,24620.59659,-788.17398,-0.073072619,389.40341,0.015816165
Texas,Walker County,48471,7461,7649.21384,17515,16037.77975,-188.21384,-0.024605645,1477.22025,0.092108775
Texas,Waller County,48473,10183,8294.771903,17077,15394.6477,1888.228097,0.22764075,1682.3523,0.109281637
Texas,Ward County,48475,627,729.6040864,3115,3190.577193,-102.6040864,-0.140629813,-75.577193,-0.023687624
Texas,Washington County,48477,4058,4413.161395,14020,14603.07033,-355.161395,-0.080477772,-583.07033,-0.039927927
Texas,Webb County,48479,31952,42352.97495,33384,31348.37162,-10400.97495,-0.245578379,2035.62838,0.064935698
Texas,Wharton County,48481,3910,4611.184247,12439,12053.81037,-701.184247,-0.152061642,385.18963,0.03195584
Texas,Wheeler County,48483,169,254.8367811,2093,2172.634719,-85.8367811,-0.336830424,-79.634719,-0.036653524
Texas,Wichita County,48485,12237,12224.76579,31818,31690.11289,12.23421,0.001000773,127.88711,0.004035552
Texas,Wilbarger County,48487,860,967.6237278,3566,3366.832304,-107.6237278,-0.111224771,199.167696,0.059155811
Texas,Willacy County,48489,2673,3158.498352,2856,2571.952123,-485.498352,-0.153711764,284.047877,0.110440577
Texas,Williamson County,48491,147766,185901.5635,155310,162656.7592,-38135.5635,-0.205138476,-7346.7592,-0.045167254
Texas,Wilson County,48493,6247,6342.711204,20894,21366.97742,-95.711204,-0.015089951,-472.97742,-0.022135907
Texas,Winkler County,48495,283,331.9811138,1646,1567.833623,-48.9811138,-0.147541868,78.166377,0.049856296
Texas,Wise County,48497,5605,4297.348641,32385,31413.3955,1307.651359,0.304292593,971.6045,0.030929624
Texas,Wood County,48499,3618,3440.122137,20621,21369.43305,177.877863,0.051706845,-748.43305,-0.035023533
Texas,Yoakum County,48501,342,386.666583,2039,2130.845194,-44.666583,-0.11551705,-91.845194,-0.043102706
Texas,Young County,48503,962,1061.318993,7298,7235.568454,-99.318993,-0.093580718,62.431546,0.008628423
Texas,Zapata County,48505,1877,1923.971794,2970,2262.709197,-46.971794,-0.024413972,707.290803,0.312585817
Texas,Zavala County,48507,1984,2482.242119,1482,1194.625253,-498.242119,-0.200722611,287.374747,0.240556397
Utah,Beaver County,49001,394,299.8601322,2781,2735.881897,94.1398678,0.313945929,45.118103,0.016491247
Utah,Box Elder County,49003,5274,2305.158933,22853,21239.80331,2968.841067,1.28791166,1613.19669,0.075951583
Utah,Cache County,49005,18718,9997.473849,39457,32013.26981,8720.526151,0.872272964,7443.73019,0.232520147
Utah,Carbon County,49007,2525,2120.117186,6719,5909.229488,404.882814,0.190971903,809.770512,0.137034873
Utah,Daggett County,49009,101,87.70924243,443,501.7175708,13.29075757,0.151532007,-58.7175708,-0.117033116
Utah,Davis County,49011,59895,40103.41113,101293,90737.96048,19791.58887,0.493513851,10555.03952,0.116324408
Utah,Duchesne County,49013,1009,632.5865247,7815,8263.139032,376.4134753,0.595038719,-448.139032,-0.05423351
Utah,Emery County,49015,603,661.5317299,4341,4563.771284,-58.5317299,-0.088479097,-222.771284,-0.048812982
Utah,Garfield County,49017,541,322.2879397,2211,2038.173393,218.7120603,0.678623161,172.826607,0.08479485
Utah,Grand County,49019,2828,2661.352995,2327,2352.53142,166.647005,0.0626174,-25.53142,-0.010852743
Utah,Iron County,49021,5683,3779.831222,21571,20986.12755,1903.168778,0.503506285,584.87245,0.027869479
Utah,Juab County,49023,734,432.6276196,5671,5400.753559,301.3723804,0.696609201,270.246441,0.050038654
Utah,Kane County,49025,1137,1025.088663,3277,3084.666222,111.911337,0.109172349,192.333778,0.062351569
Utah,Millard County,49027,713,478.9580634,5558,5532.102572,234.0419366,0.488648077,25.897428,0.004681299
Utah,Morgan County,49029,1256,668.6907674,5300,5480.85867,587.3092326,0.878297206,-180.85867,-0.032998236
Utah,Piute County,49031,94,71.57346317,854,763.6502917,22.42653683,0.313335919,90.3497083,0.118312936
Utah,Rich County,49033,214,93.98024858,1211,1118.801394,120.0197514,1.277074207,92.198606,0.082408376
Utah,Salt Lake County,49035,273658,225119.8412,221555,203379.4224,48538.1588,0.21561031,18175.5776,0.08936783
Utah,San Juan County,49037,2581,2974.358919,3613,3115.904212,-393.358919,-0.132249984,497.095788,0.159535003
Utah,Sanpete County,49039,1906,1052.399386,10653,10814.16114,853.600614,0.811099498,-161.16114,-0.014902787
Utah,Sevier County,49041,1236,763.7197136,9526,9591.072608,472.2802864,0.618394783,-65.072608,-0.006784706
Utah,Summit County,49043,14612,17322.46454,10783,11876.40235,-2710.46454,-0.156471069,-1093.40235,-0.092065115
Utah,Tooele County,49045,9560,7084.648528,23484,21296.76516,2475.351472,0.34939651,2187.23484,0.102702679
Utah,Uintah County,49047,1952,1124.606681,13599,14666.10377,827.393319,0.735717947,-1067.10377,-0.072759868
Utah,Utah County,49049,84937,40028.49141,203476,176737.17,44908.50859,1.121913592,26738.83,0.151291491
Utah,Wasatch County,49051,6459,4574.432481,11495,9931.339912,1884.567519,0.411978432,1563.660088,0.157447042
Utah,Washington County,49053,22327,21788.52375,73165,82212.77112,538.47625,0.024713756,-9047.77112,-0.11005311
Utah,Wayne County,49055,381,289.3475135,1238,1211.548774,91.6524865,0.316755743,26.451226,0.021832572
Utah,Weber County,49057,41238,28173.9515,67549,53406.30805,13064.0485,0.463692447,14142.69195,0.264813137
Vermont,Addison County,50001,14879,16038.9104,6841,6231.869088,-1159.9104,-0.072318529,609.130912,0.097744497
Vermont,Bennington County,50003,12326,12989.54774,7697,7275.872229,-663.54774,-0.051083206,421.127771,0.057880039
Vermont,Caledonia County,50005,8977,9081.608836,6927,6343.82794,-104.608836,-0.011518756,583.17206,0.091927471
Vermont,Chittenden County,50007,72656,82653.43872,20937,20536.88628,-9997.43872,-0.120956114,400.11372,0.019482687
Vermont,Essex County,50009,1344,1151.342045,1890,1777.487784,192.657955,0.167333379,112.512216,0.063298447
Vermont,Franklin County,50011,13280,12564.90199,12490,10214.7988,715.09801,0.056912343,2275.2012,0.222735782
Vermont,Grand Isle County,50013,2940,3135.825539,1893,1940.555259,-195.825539,-0.062447842,-47.555259,-0.024506006
Vermont,Lamoille County,50015,9788,11663.065,4505,4309.415965,-1875.065,-0.160769489,195.584035,0.045385276
Vermont,Orange County,50017,10220,11582.03113,6683,6151.891584,-1362.03113,-0.117598642,531.108416,0.086332538
Vermont,Orleans County,50019,7006,7183.906942,7233,5654.862551,-177.906942,-0.02476465,1578.137449,0.279076182
Vermont,Rutland County,50021,17375,17546.40897,15586,14489.034,-171.40897,-0.009768892,1096.966,0.075710085
Vermont,Washington County,50023,24527,25917.3356,9327,9314.681137,-1390.3356,-0.053645005,12.318863,0.001322521
Vermont,Windham County,50025,17904,19650.30255,6928,6209.025037,-1746.30255,-0.08886899,718.974963,0.115795146
Vermont,Windsor County,50027,22569,23756.68441,10458,10192.61969,-1187.68441,-0.049993694,265.38031,0.026036516
Washington,Adams County,53001,1455,1403.8457,3767,3532.6022,51.1543,0.036438691,234.3978,0.06635273
Washington,Asotin County,53003,4082,4027.299487,7004,7025.43098,54.700513,0.01358243,-21.43098,-0.003050486
Washington,Benton County,53005,37662,35471.70195,59555,58530.37586,2190.29805,0.061747757,1024.62414,0.017505853
Washington,Chelan County,53007,18397,15536.20838,22363,18609.10319,2860.79162,0.184137053,3753.89681,0.201723682
Washington,Clallam County,53009,25440,25831.16014,21632,23878.29918,-391.16014,-0.015142957,-2246.29918,-0.09407283
Washington,Clark County,53011,143206,158216.6799,123998,139714.767,-15010.6799,-0.094874193,-15716.767,-0.11249181
Washington,Columbia County,53013,661,552.0700196,1737,1651.848188,108.9299804,0.197311893,85.151812,0.051549418
Washington,Cowlitz County,53015,22825,22838.62886,34580,29291.57252,-13.62886,-0.000596746,5288.42748,0.180544335
Washington,Douglas County,53017,7410,6101.866189,13095,12120.49342,1308.133811,0.214382579,974.50658,0.08040156
Washington,Ferry County,53019,1315,1437.154597,2667,2904.161991,-122.154597,-0.084997534,-237.161991,-0.081662797
Washington,Franklin County,53021,11884,9393.31143,19086,14356.47297,2490.68857,0.265155541,4729.52703,0.329435164
Washington,Garfield County,53023,330,282.2223389,973,955.5284172,47.7776611,0.169290855,17.4715828,0.018284734
Washington,Grant County,53025,10806,9603.294061,24326,24590.92988,1202.705939,0.125238895,-264.92988,-0.01077348
Washington,Grays Harbor County,53027,17161,14278.72029,19432,15921.42842,2882.27971,0.201858405,3510.57158,0.220493506
Washington,Island County,53029,29595,33179.92913,20967,29974.07809,-3584.92913,-0.108045111,-9007.07809,-0.300495584
Washington,Jefferson County,53031,17459,20249.46215,6324,7516.108049,-2790.46215,-0.13780426,-1192.108049,-0.158607093
Washington,King County,53033,832606,942181.4708,252193,245212.4729,-109575.4708,-0.116299751,6980.5271,0.02846726
Washington,Kitsap County,53035,91731,94286.32223,59080,62294.57302,-2555.32223,-0.027101728,-3214.57302,-0.051602778
Washington,Kittitas County,53037,10810,8824.044182,14645,11697.37356,1985.955818,0.225061862,2947.62644,0.251990451
Washington,Klickitat County,53039,5917,4794.88802,7178,6368.70597,1122.11198,0.234022562,809.29403,0.127073543
Washington,Lewis County,53041,14433,12437.60944,29322,29663.08089,1995.39056,0.160432,-341.08089,-0.011498498
Washington,Lincoln County,53043,1678,1400.581463,5272,4984.041787,277.418537,0.198073832,287.958213,0.057776043
Washington,Mason County,53045,17215,16801.29169,18127,20336.06701,413.70831,0.024623601,-2209.06701,-0.108628036
Washington,Okanogan County,53047,8466,6242.742805,11555,9404.114719,2223.257195,0.356134677,2150.885281,0.228717465
Washington,Pacific County,53049,6825,5545.415676,7010,6406.78821,1279.584324,0.230746332,603.21179,0.094151979
Washington,Pend Oreille County,53051,2461,2727.899195,5826,5773.926009,-266.899195,-0.097840564,52.073991,0.009018819
Washington,Pierce County,53053,235169,249914.1856,188194,186520.5113,-14745.1856,-0.059000995,1673.4887,0.008972143
Washington,San Juan County,53055,9539,11484.97083,2890,3327.745527,-1945.97083,-0.169436288,-437.745527,-0.131544171
Washington,Skagit County,53057,36956,35313.70772,30765,30136.23781,1642.29228,0.046505801,628.76219,0.020863991
Washington,Skamania County,53059,3147,3048.537903,3961,3675.590131,98.462097,0.032298138,285.409869,0.07765008
Washington,Snohomish County,53061,240099,278718.4406,161371,174553.5431,-38619.4406,-0.138560766,-13182.5431,-0.075521487
Washington,Spokane County,53063,131163,116342.6857,145338,131220.6385,14820.3143,0.127385011,14117.3615,0.107584917
Washington,Stevens County,53065,7492,8017.14282,19895,22312.86075,-525.14282,-0.06550249,-2417.86075,-0.108361755
Washington,Thurston County,53067,95663,107958.4588,62282,68304.31786,-12295.4588,-0.113890648,-6022.31786,-0.088168919
Washington,Wahkiakum County,53069,1204,1060.035962,1757,1477.962094,143.964038,0.135810523,279.037906,0.188799095
Washington,Walla Walla County,53071,13106,9724.864001,15476,12099.80716,3381.135999,0.347679515,3376.19284,0.279028649
Washington,Whatcom County,53073,83295,92016.35176,49213,55118.05356,-8721.35176,-0.094780456,-5905.05356,-0.107134653
Washington,Whitman County,53075,10480,8777.581145,8699,8167.092883,1702.418855,0.193950797,531.907117,0.065128085
Washington,Yakima County,53077,36706,32933.18868,49368,39576.00739,3772.81132,0.114559551,9791.99261,0.247422447
West Virginia,Barbour County,54001,1199,1552.449364,5071,4352.844792,-353.449364,-0.227672072,718.155208,0.164985255
West Virginia,Berkeley County,54003,17500,16719.69305,37580,35209.92995,780.30695,0.046669933,2370.07005,0.067312547
West Virginia,Boone County,54005,1641,2237.262656,6314,5891.268722,-596.262656,-0.266514374,422.731278,0.071755559
West Virginia,Braxton County,54007,1233,1571.032023,3991,3202.347822,-338.032023,-0.215165584,788.652178,0.246273116
West Virginia,Brooke County,54009,2621,3131.728743,6986,5794.923668,-510.728743,-0.16308205,1191.076332,0.205537881
West Virginia,Cabell County,54011,13474,12146.36278,21229,18765.25663,1327.63722,0.109303274,2463.74337,0.131292815
West Virginia,Calhoun County,54013,488,724.2783175,2391,1799.827879,-236.2783175,-0.326225861,591.172121,0.328460364
West Virginia,Clay County,54015,580,876.9176956,2597,2152.668158,-296.9176956,-0.338592432,444.331842,0.206409818
West Virginia,Doddridge County,54017,374,432.4397689,2541,2592.850841,-58.4397689,-0.135139673,-51.850841,-0.019997618
West Virginia,Fayette County,54019,4387,4787.893462,10910,9027.936955,-400.893462,-0.083730656,1882.063045,0.208471
West Virginia,Gilmer County,54021,486,771.5859422,1822,1675.490599,-285.5859422,-0.370128493,146.509401,0.087442688
West Virginia,Grant County,54023,552,538.1761411,4949,4889.426264,13.8238589,0.025686495,59.573736,0.012184198
West Virginia,Greenbrier County,54025,4196,4647.405457,10517,9503.897375,-451.405457,-0.097130638,1013.102625,0.106598649
West Virginia,Hampshire County,54027,1890,2012.311654,8464,8554.808004,-122.311654,-0.060781666,-90.808004,-0.01061485
West Virginia,Hancock County,54029,3360,4074.861225,9462,7601.118359,-714.861225,-0.175432042,1860.881641,0.244816822
West Virginia,Hardy County,54031,1297,1417.63035,4997,4924.953903,-120.63035,-0.085092951,72.046097,0.014628786
West Virginia,Harrison County,54033,8402,9340.195755,20480,15923.19153,-938.195755,-0.100447119,4556.80847,0.286174318
West Virginia,Jackson County,54035,2699,2966.794585,9907,10072.92892,-267.794585,-0.090263946,-165.92892,-0.016472758
West Virginia,Jefferson County,54037,11967,13002.0457,16573,16660.61882,-1035.0457,-0.079606373,-87.61882,-0.005259038
West Virginia,Kanawha County,54039,30231,30490.32968,43352,40802.69801,-259.32968,-0.008505309,2549.30199,0.06247876
West Virginia,Lewis County,54041,1372,1361.28607,5550,5296.093463,10.71393,0.007870447,253.906537,0.047942231
West Virginia,Lincoln County,54043,1279,1983.057866,5770,4941.19648,-704.057866,-0.355036471,828.80352,0.167733366
West Virginia,Logan County,54045,1848,3193.635952,9500,7209.64021,-1345.635952,-0.4213492,2290.35979,0.317680179
West Virginia,McDowell County,54047,1036,1349.644556,4310,3947.059857,-313.644556,-0.232390487,362.940143,0.091952024
West Virginia,Marion County,54049,8185,7882.068951,15881,12542.59269,302.931049,0.038432936,3338.40731,0.266165648
West Virginia,Marshall County,54051,3186,3719.882954,9808,8105.975802,-533.882954,-0.143521439,1702.024198,0.209971537
West Virginia,Mason County,54053,2111,2366.587946,8232,7909.387055,-255.587946,-0.107998499,322.612945,0.040788615
West Virginia,Mercer County,54055,4851,4762.198465,18372,17868.11729,88.801535,0.018647172,503.88271,0.028200101
West Virginia,Mineral County,54057,2483,2481.426644,10247,9953.61068,1.573356,0.000634053,293.38932,0.029475668
West Virginia,Mingo County,54059,1061,1842.905805,7325,7243.308826,-781.905805,-0.424278768,81.691174,0.011278157
West Virginia,Monongalia County,54061,19265,16046.84296,21084,19842.10572,3218.15704,0.200547675,1241.89428,0.062588835
West Virginia,Monroe County,54063,1155,1200.771653,5089,4819.063164,-45.771653,-0.038118532,269.936836,0.05601438
West Virginia,Morgan County,54065,1947,1923.555961,7009,6959.209773,23.444039,0.012187864,49.790227,0.007154581
West Virginia,Nicholas County,54067,1919,2310.327898,7960,7423.040106,-391.327898,-0.169381973,536.959894,0.072336925
West Virginia,Ohio County,54069,6727,5713.481735,11593,9477.460144,1013.518265,0.177390655,2115.539856,0.223218017
West Virginia,Pendleton County,54071,680,892.8558808,2687,2503.435632,-212.8558808,-0.238398923,183.564368,0.07332498
West Virginia,Pleasants County,54073,656,748.8272697,2632,2567.529074,-92.8272697,-0.123963527,64.470926,0.025110106
West Virginia,Pocahontas County,54075,927,1108.319124,2889,2437.384889,-181.319124,-0.1635983,451.615111,0.185286744
West Virginia,Preston County,54077,2953,2645.638901,11176,10972.48647,307.361099,0.116176512,203.51353,0.018547622
West Virginia,Putnam County,54079,7124,8092.307836,19868,21927.44908,-968.307836,-0.11965781,-2059.44908,-0.093921052
West Virginia,Raleigh County,54081,6816,7307.967777,23644,22918.0595,-491.967777,-0.067319369,725.9405,0.031675478
West Virginia,Randolph County,54083,3008,3382.152043,8356,7383.058372,-374.152043,-0.110625436,972.941628,0.131780297
West Virginia,Ritchie County,54085,517,534.2017775,3473,3419.466048,-17.2017775,-0.032200899,53.533952,0.015655647
West Virginia,Roane County,54087,1218,1268.482503,4189,3842.203758,-50.482503,-0.039797556,346.796242,0.090259722
West Virginia,Summers County,54089,1226,1448.331533,3931,3423.148046,-222.331533,-0.153508729,507.851954,0.148358162
West Virginia,Taylor County,54091,1694,1671.862141,5422,4935.676633,22.137859,0.013241438,486.323367,0.098532259
West Virginia,Tucker County,54093,890,973.5569115,2669,2399.217345,-83.5569115,-0.085826427,269.782655,0.112446109
West Virginia,Tyler County,54095,554,631.1110245,2991,3067.753295,-77.1110245,-0.122182978,-76.753295,-0.025019383
West Virginia,Upshur County,54097,2033,2067.509869,7633,7740.883713,-34.509869,-0.016691514,-107.883713,-0.013936873
West Virginia,Wayne County,54099,3532,4357.78164,11934,10910.9577,-825.78164,-0.189495874,1023.0423,0.093762833
West Virginia,Webster County,54101,479,691.1735554,2478,2156.120084,-212.1735554,-0.3069758,321.879916,0.149286637
West Virginia,Wetzel County,54103,1294,1628.871216,4718,4320.738635,-334.871216,-0.205584832,397.261365,0.091942929
West Virginia,Wirt County,54105,409,471.0594269,2120,2148.148741,-62.0594269,-0.131744369,-28.148741,-0.013103721
West Virginia,Wood County,54107,10317,9839.101929,26380,26023.09646,477.898071,0.04857131,356.90354,0.013714876
West Virginia,Wyoming County,54109,980,1551.584933,6503,5723.881648,-571.584933,-0.368387783,779.118352,0.136117132
Wisconsin,Adams County,55001,4443,4675.031418,7763,7448.236818,-232.031418,-0.049632055,314.763182,0.042260093
Wisconsin,Ashland County,55003,4612,4454.495845,4191,3533.055687,157.504155,0.035358469,657.944313,0.186225288
Wisconsin,Barron County,55005,8941,8694.448114,16726,15480.88268,246.551886,0.028357393,1245.11732,0.080429349
Wisconsin,Bayfield County,55007,6107,5948.429578,4860,4450.693078,158.570422,0.026657527,409.306922,0.09196476
Wisconsin,Brown County,55009,67937,71214.79246,79132,81506.80429,-3277.79246,-0.046026848,-2374.80429,-0.02913627
Wisconsin,Buffalo County,55011,2765,2720.535302,5213,4440.833325,44.464698,0.016344099,772.166675,0.173878779
Wisconsin,Burnett County,55013,3665,3601.369471,7008,6317.061079,63.630529,0.017668426,690.938921,0.109376641
Wisconsin,Calumet County,55015,12927,12672.14593,19488,20031.89132,254.85407,0.020111359,-543.89132,-0.027151272
Wisconsin,Chippewa County,55017,14573,14313.75675,23399,21336.50169,259.24325,0.018111475,2062.49831,0.096665252
Wisconsin,Clark County,55019,4509,4618.613294,10481,9568.934772,-109.613294,-0.023732945,912.065228,0.095315231
Wisconsin,Columbia County,55021,16388,16466.26648,17988,17280.79743,-78.26648,-0.004753141,707.20257,0.040924186
Wisconsin,Crawford County,55023,3860,3841.205084,5113,4404.278603,18.794916,0.004892974,708.721397,0.160916568
Wisconsin,Dane County,55025,273995,294079.6871,85454,83131.35583,-20084.6871,-0.068296751,2322.64417,0.027939448
Wisconsin,Dodge County,55027,16518,17485.72292,33067,33625.48925,-967.72292,-0.055343604,-558.48925,-0.016609104
Wisconsin,Door County,55029,10565,11541.01344,10099,8416.871449,-976.01344,-0.084569128,1682.128551,0.199851995
Wisconsin,Douglas County,55031,13073,12289.76929,11732,10304.37375,783.23071,0.063730302,1427.62625,0.138545659
Wisconsin,Dunn County,55033,10643,10550.24299,14726,13100.13292,92.75701,0.008791931,1625.86708,0.124110732
Wisconsin,Eau Claire County,55035,34400,35027.77778,27728,27998.62418,-627.77778,-0.017922284,-270.62418,-0.009665624
Wisconsin,Florence County,55037,783,818.160099,2356,2219.724521,-35.160099,-0.042974595,136.275479,0.061392969
Wisconsin,Fond du Lac County,55039,20495,21544.59889,37272,37618.36654,-1049.59889,-0.048717495,-346.36654,-0.009207379
Wisconsin,Forest County,55041,1681,2018.059071,3382,2962.169821,-337.059071,-0.16702141,419.830179,0.141730625
Wisconsin,Grant County,55043,10966,11576.47968,15922,13950.99802,-610.47968,-0.052734484,1971.00198,0.141280357
Wisconsin,Green County,55045,10903,11152.611,10843,8707.478648,-249.611,-0.022381396,2135.521352,0.245251403
Wisconsin,Green Lake County,55047,3449,3334.919475,7458,7288.402941,114.080525,0.03420788,169.597059,0.023269441
Wisconsin,Iowa County,55049,7750,7427.796161,6631,5286.539195,322.203839,0.043378121,1344.460805,0.25431776
Wisconsin,Iron County,55051,1487,1535.109586,2557,2108.593547,-48.109586,-0.031339512,448.406453,0.212656656
Wisconsin,Jackson County,55053,4157,4406.605024,6204,5552.493378,-249.605024,-0.056643385,651.506622,0.117335867
Wisconsin,Jefferson County,55055,20574,21106.49424,28771,29072.57767,-532.49424,-0.025228929,-301.57767,-0.010373269
Wisconsin,Juneau County,55057,4854,4704.246061,9525,8715.686654,149.753939,0.031833781,809.313346,0.092857095
Wisconsin,Kenosha County,55059,41826,41194.81939,47478,44278.4719,631.18061,0.015321844,3199.5281,0.072259226
Wisconsin,Kewaunee County,55061,4059,3985.016281,8267,7555.952064,73.983719,0.018565475,711.047936,0.094104347
Wisconsin,La Crosse County,55063,39008,41059.85623,32247,31298.33565,-2051.85623,-0.049972319,948.66435,0.030310377
Wisconsin,Lafayette County,55065,3469,3486.998409,5256,4476.538955,-17.998409,-0.005161576,779.461045,0.174121359
Wisconsin,Langlade County,55067,3746,3746.195253,7782,7360.753624,-0.195253,-5.21E-05,421.246376,0.057228702
Wisconsin,Lincoln County,55069,6306,6462.930792,10633,9574.350745,-156.930792,-0.024281676,1058.649255,0.110571388
Wisconsin,Manitowoc County,55071,17399,18408.73965,28200,25225.28941,-1009.73965,-0.054851102,2974.71059,0.117925727
Wisconsin,Marathon County,55073,31529,33700.67152,46213,44228.85528,-2171.67152,-0.064440007,1984.14472,0.044860865
Wisconsin,Marinette County,55075,7415,7291.538488,16670,15569.67192,123.461512,0.016932162,1100.32808,0.070671244
Wisconsin,Marquette County,55077,3252,3269.417223,6041,5969.193216,-17.417223,-0.005327317,71.806784,0.012029563
Wisconsin,Menominee County,55078,1266,1337.156889,296,308.4120487,-71.156889,-0.053215064,-12.4120487,-0.040245019
Wisconsin,Milwaukee County,55079,316292,320677.0042,138022,136566.6697,-4385.0042,-0.013674208,1455.3303,0.010656556
Wisconsin,Monroe County,55081,8476,8014.990478,14563,13679.57023,461.009522,0.057518412,883.42977,0.064580228
Wisconsin,Oconto County,55083,6967,6725.834488,17675,16673.85795,241.165512,0.035856593,1001.14205,0.060042616
Wisconsin,Oneida County,55085,10080,10619.91709,14455,14575.92427,-539.91709,-0.050840048,-120.92427,-0.008296165
Wisconsin,Outagamie County,55087,49438,51016.09222,60827,60390.79192,-1578.09222,-0.030933224,436.20808,0.007223089
Wisconsin,Ozaukee County,55089,27874,27081.24144,34504,33438.11957,792.75856,0.029273346,1065.88043,0.031876207
Wisconsin,Pepin County,55091,1523,1491.471774,2798,2305.110611,31.528226,0.021139003,492.889389,0.213824615
